,beta,outbreak_size,system_size,transmissibility,kappa,size_fraction,legend_kappa
182,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
183,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
184,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
185,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
186,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
187,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
188,0.0975,2,500,0.22630560928433263,20,0.004,$\kappa = 20$
189,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
190,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
191,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
192,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
193,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
194,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
195,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
196,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
197,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
198,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
199,0.0975,1,500,0.22630560928433263,20,0.002,$\kappa = 20$
200,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
201,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
202,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
203,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
204,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
205,0.14500000000000002,17,500,0.3031358885017422,20,0.034,$\kappa = 20$
206,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
207,0.14500000000000002,11,500,0.3031358885017422,20,0.022,$\kappa = 20$
208,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
209,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
210,0.14500000000000002,153,500,0.3031358885017422,20,0.306,$\kappa = 20$
211,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
212,0.14500000000000002,167,500,0.3031358885017422,20,0.334,$\kappa = 20$
213,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
214,0.14500000000000002,44,500,0.3031358885017422,20,0.088,$\kappa = 20$
215,0.14500000000000002,11,500,0.3031358885017422,20,0.022,$\kappa = 20$
216,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
217,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
218,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
219,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
220,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
221,0.14500000000000002,128,500,0.3031358885017422,20,0.256,$\kappa = 20$
222,0.14500000000000002,3,500,0.3031358885017422,20,0.006,$\kappa = 20$
223,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
224,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
225,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
226,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
